MolWt,HeavyAtomCount,HeavyAtomMolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRadicalElectrons,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,Logp,TPSA,heat_capacity
139.19799999999998,10,126.09399999999998,1,1,2,3,56,0,0,0,0,0,0,0,0,0,0,1.1295,29.1,36.4877815246582
138.17000000000002,10,128.09,3,1,3,1,54,0,1,1,0,0,1,0,0,0,1,0.2735999999999999,24.5,38.92839813232422
140.18599999999998,10,128.08999999999997,3,1,3,3,56,0,1,1,0,1,0,0,0,1,0,0.33798,45.05,38.29556274414063
125.215,9,110.09499999999998,1,0,1,4,52,0,0,0,0,0,0,0,0,0,0,2.7263800000000007,23.79,38.53982925415039
130.195,9,116.083,3,4,4,4,54,0,0,0,0,0,0,0,0,0,0,-1.140829999999999,87.92,36.6567268371582
112.13199999999999,8,104.06799999999998,3,1,3,3,44,0,0,0,0,0,0,0,0,0,0,0.06509999999999994,55.449999999999996,37.75924682617188
159.185,11,146.081,4,2,4,6,64,0,0,0,0,0,0,0,0,0,0,-0.8851000000000004,66.4,36.92276382446289
95.14499999999998,7,86.073,1,0,1,1,38,0,0,1,0,0,1,0,0,0,0,1.4056,12.36,37.52522659301758
145.246,10,126.09399999999998,2,2,2,5,62,0,0,0,0,0,0,0,0,0,0,1.1322999999999999,46.25,40.66315841674805
141.214,10,126.094,2,1,2,4,58,0,1,1,0,0,1,0,0,0,1,0.9635,29.1,38.975074768066406
123.199,9,110.09499999999998,1,0,1,3,50,0,1,1,0,1,0,0,0,1,0,2.3362800000000004,23.79,37.18274307250977
113.16399999999999,8,102.076,3,1,3,2,46,0,0,0,0,0,0,0,0,0,0,-0.03532000000000024,39.06,36.536224365234375
103.16499999999999,7,90.06099999999999,2,2,2,2,44,0,0,0,0,0,0,0,0,0,0,0.1061000000000002,46.25,37.08006286621094
129.159,9,118.07099999999998,3,1,3,3,52,0,0,0,0,0,0,0,0,0,0,0.15338000000000013,53.25,38.68307113647461
128.171,9,116.07499999999997,2,2,2,3,52,0,0,0,0,0,0,0,0,0,0,-0.0010000000000000009,40.46,36.72414779663086
159.273,11,138.105,2,1,2,6,68,0,0,0,0,0,0,0,0,0,0,1.8367999999999998,23.47,37.10840606689453
126.15499999999999,9,116.07499999999997,2,0,2,2,50,0,0,1,0,0,1,0,0,0,0,1.2697,26.3,37.68912124633789
129.207,9,114.087,3,2,3,3,54,0,1,1,0,0,1,0,0,0,1,-0.2525999999999994,41.06,40.53544998168945
123.199,9,110.09499999999998,1,1,1,1,50,0,1,1,0,0,1,0,0,0,1,1.1518,12.03,37.34455871582031
118.139,9,112.091,2,1,2,0,44,0,0,0,0,0,0,0,0,0,0,-0.13601999999999992,49.81,40.115970611572266
144.218,10,128.08999999999997,3,2,3,3,60,0,1,1,0,1,0,0,0,1,0,0.26319999999999993,47.28,36.34943008422852
117.148,8,106.05999999999999,3,2,3,3,48,0,0,0,0,0,0,0,0,0,0,-0.5113999999999999,63.32000000000001,39.524940490722656
143.19,10,130.08599999999998,4,2,4,3,58,0,1,1,0,0,1,0,0,0,1,-0.4870999999999998,59.64,39.405086517333984
151.209,11,138.10499999999996,2,0,2,4,60,0,0,0,0,0,0,0,0,0,0,1.5760800000000001,33.019999999999996,39.92101287841797
125.17099999999999,9,114.08299999999998,2,1,2,3,50,0,0,0,0,0,0,0,0,0,0,0.8447,35.25,37.12102508544922
162.23299999999998,11,144.08899999999997,4,4,4,6,68,0,0,0,0,0,0,0,0,0,0,-0.7676999999999994,64.52,41.12910461425781
146.186,10,132.07399999999998,3,2,3,5,60,0,1,1,0,1,0,0,0,1,0,0.8846,49.69,38.24074935913086
127.18700000000001,9,114.08299999999998,2,1,2,3,52,0,1,1,0,1,0,0,0,1,0,0.8837999999999999,35.25,36.56953430175781
122.21099999999998,9,108.09899999999998,0,0,0,1,50,0,1,1,0,1,0,0,0,1,0,2.3018,0.0,36.734474182128906
125.17500000000001,9,114.087,2,3,3,3,50,0,0,0,0,0,0,0,0,0,0,-0.4663299999999997,61.900000000000006,40.4785041809082
160.261,11,140.10099999999997,3,2,3,7,68,0,0,0,0,0,0,0,0,0,0,0.9025000000000003,47.28,39.449031829833984
128.175,9,116.07899999999998,3,3,3,4,52,0,1,1,0,0,1,0,0,0,1,-0.25113,66.02000000000001,38.9273681640625
160.21699999999998,11,144.08899999999997,4,2,4,8,66,0,0,0,0,0,0,0,0,0,0,-0.1645000000000001,64.35,36.911075592041016
129.203,9,114.08299999999998,2,0,2,3,54,0,1,1,0,0,1,0,0,0,1,0.7254,12.24,37.997859954833984
109.172,8,98.08399999999999,1,0,1,0,44,0,1,1,0,1,0,0,0,1,0,1.80208,23.79,36.2983627319336
128.219,9,112.091,2,2,2,3,54,0,0,0,0,0,0,0,0,0,0,1.5435699999999999,49.870000000000005,38.59672927856445
158.24099999999996,11,140.09699999999998,2,1,2,2,66,0,1,1,0,0,1,0,0,0,1,1.4299,29.46,36.94279861450195
126.20299999999999,9,112.091,2,1,2,2,52,0,2,2,0,0,2,0,0,0,2,0.4000000000000002,15.04,37.877784729003906
127.18699999999998,9,114.08299999999998,2,2,2,1,52,0,2,2,0,1,1,0,0,1,1,0.11920000000000003,42.17,37.03764724731445
142.242,10,124.09799999999997,1,0,1,4,60,0,1,1,0,1,0,0,0,1,0,2.6016000000000012,9.23,36.153076171875
127.187,9,114.08299999999998,2,0,2,4,52,0,0,0,0,0,0,0,0,0,0,1.57268,33.019999999999996,41.94631958007813
144.214,10,128.08599999999998,2,1,2,3,60,0,1,1,0,0,1,0,0,0,1,1.3264,29.46,36.613277435302734
146.22999999999996,10,128.08599999999998,2,2,2,5,62,0,0,0,0,0,0,0,0,0,0,1.3083999999999998,40.46,39.95787811279297
111.14399999999999,8,102.07199999999999,2,1,2,2,44,0,1,1,0,0,1,0,0,0,1,0.5066999999999999,34.47,36.71747970581055
105.09300000000002,7,98.037,3,3,4,1,42,0,0,0,0,0,0,0,0,0,0,-1.8274999999999997,83.55000000000001,39.29342651367188
146.23399999999998,10,128.08999999999997,3,3,3,5,62,0,0,0,0,0,0,0,0,0,0,0.39089999999999997,58.28,42.17753601074219
125.175,9,114.087,3,3,3,4,50,0,0,0,0,0,0,0,0,0,0,-0.8139299999999994,61.9,36.6793098449707
144.218,10,128.09,3,2,3,3,60,0,1,1,0,0,1,0,0,0,1,-0.5981999999999994,49.49,39.14390563964844
128.21499999999997,9,112.08699999999997,1,1,1,2,54,0,1,1,0,1,0,0,0,1,0,1.8034,20.23,36.74117660522461
127.09899999999999,9,122.05899999999998,3,0,4,3,48,0,1,1,0,0,1,0,0,0,1,-1.0574000000000001,54.22,37.89720153808594
143.23000000000002,10,126.094,2,2,2,4,60,0,1,1,0,0,1,0,0,0,1,0.7568999999999999,32.26,37.8366584777832
131.17499999999998,9,118.07099999999998,3,3,3,4,54,0,1,1,0,0,1,0,0,0,1,-0.9084000000000003,62.400000000000006,36.68316268920898
125.17099999999999,9,114.08299999999998,2,1,2,2,50,0,1,1,0,1,0,0,0,1,0,0.7744800000000001,44.019999999999996,39.77737808227539
125.21499999999999,9,110.09499999999998,1,0,1,4,52,0,0,0,0,0,0,0,0,0,0,2.7263800000000007,23.79,38.2847785949707
124.14699999999999,9,116.083,3,4,4,2,48,0,0,0,0,0,0,0,0,0,0,-0.8790299999999998,73.93,36.54701232910156
143.23000000000005,10,126.09399999999998,2,2,2,5,60,0,0,0,0,0,0,0,0,0,0,0.9098999999999999,46.25,38.35617065429688
129.207,9,114.08699999999999,3,3,3,3,54,0,1,1,0,1,0,0,0,1,0,-0.42289999999999955,64.07,39.92416763305664
139.202,10,126.09799999999998,3,2,3,2,56,0,1,1,0,0,1,0,0,0,1,-0.1500200000000002,47.85,38.35416793823242
155.245,11,138.10899999999998,3,2,3,6,64,0,0,0,0,0,0,0,0,0,0,1.1828800000000002,47.849999999999994,37.87236785888672
159.233,11,142.097,4,3,4,4,66,0,1,1,0,0,1,0,0,0,1,-0.7832999999999994,59.31,37.32447814941406
114.14800000000001,8,104.06800000000001,3,2,3,4,46,0,0,0,0,0,0,0,0,0,0,-0.4051000000000002,55.120000000000005,37.64012908935547
127.18700000000001,9,114.08299999999998,2,1,2,2,52,0,1,1,0,0,1,0,0,0,1,0.575,29.1,36.352638244628906
125.21499999999999,9,110.09499999999998,1,1,1,2,52,0,0,1,0,0,1,0,0,0,0,2.0522,12.03,36.58680725097656
144.17399999999998,10,132.07799999999997,4,3,4,5,58,0,0,0,0,0,0,0,0,0,0,-0.1292999999999998,75.35,38.129825592041016
101.10499999999998,7,94.04899999999998,3,2,3,1,40,0,1,1,0,1,0,0,0,1,0,-1.4820000000000004,49.33,36.17946243286133
145.162,10,134.07399999999998,4,4,5,5,58,0,0,0,0,0,0,0,0,0,0,-1.3608300000000007,85.21000000000001,36.23889541625977
125.215,9,110.09499999999998,1,1,1,0,52,0,2,2,0,2,0,0,0,2,0,1.3797,26.02,37.24447250366211
108.18399999999998,8,96.08799999999998,0,0,0,2,44,0,0,1,0,1,0,0,0,0,0,2.0558,0.0,40.71230697631836
141.174,10,130.08599999999998,3,2,4,5,56,0,0,0,0,0,0,0,0,0,0,-0.6365199999999995,78.91,37.850440979003906
113.16,8,102.07199999999999,2,1,2,2,46,0,0,1,0,0,1,0,0,0,0,0.45790000000000003,32.59,38.33341979980469
156.225,11,140.09699999999998,2,1,2,4,64,0,0,0,0,0,0,0,0,0,0,2.3057,29.46,37.08982849121094
160.21699999999998,11,144.08899999999997,4,2,4,7,66,0,0,0,0,0,0,0,0,0,0,-0.6057999999999999,52.57,36.61754608154297
141.214,10,126.09399999999998,2,1,2,1,58,0,1,1,0,0,1,0,0,0,1,0.9651000000000001,29.1,36.943275451660156
156.273,11,136.11299999999997,2,2,2,5,66,0,1,1,0,1,0,0,0,1,0,1.522,38.05,37.16630935668945
155.285,11,134.11699999999996,1,1,1,2,66,0,1,1,0,0,1,0,0,0,1,2.5647,12.03,38.68835067749024
156.273,11,136.11299999999997,2,2,2,5,66,0,1,1,0,1,0,0,0,1,0,1.3925999999999994,24.06,36.4261589050293
112.176,8,100.08,2,1,2,2,46,0,0,0,0,0,0,0,0,0,0,0.88338,49.81,38.78544616699219
128.21499999999997,9,112.08699999999997,1,0,1,4,54,0,1,1,0,1,0,0,0,1,0,2.069,9.23,40.46470642089844
129.20300000000003,9,114.08299999999998,2,2,2,1,54,0,1,1,0,0,1,0,0,0,1,0.5092999999999999,32.26,36.18659210205078
141.214,10,126.09399999999997,2,1,2,4,58,0,1,1,0,1,0,0,0,1,0,0.9504000000000001,43.09,37.09540557861328
159.273,11,138.105,2,1,2,7,68,0,0,0,0,0,0,0,0,0,0,1.788,35.25,41.15392684936523
137.226,10,122.10599999999998,1,0,1,2,56,0,1,1,0,1,0,0,0,1,0,2.7263800000000007,23.79,36.45970153808594
143.23,10,126.09399999999998,1,1,2,5,60,0,0,0,0,0,0,0,0,0,0,1.6881,43.09,36.61436080932617
156.22899999999998,11,140.10099999999997,3,1,3,6,64,0,0,0,0,0,0,0,0,0,0,1.1197799999999998,45.05,36.53004837036133
127.18699999999998,9,114.08299999999998,2,2,2,2,52,0,2,2,0,1,1,0,0,1,1,0.11920000000000003,42.17,37.673641204833984
140.186,10,128.08999999999997,3,2,3,2,56,0,0,0,0,0,0,0,0,0,0,0.4478000000000001,44.620000000000005,39.718162536621094
143.19000000000003,10,130.08599999999998,4,3,4,5,58,0,0,0,0,0,0,0,0,0,0,-1.1907200000000002,82.07000000000001,36.88770294189453
129.159,9,118.07099999999998,3,1,3,2,52,0,1,1,0,0,1,0,0,0,1,-0.30840000000000045,52.32000000000001,37.397727966308594
142.24599999999998,10,124.10199999999999,2,2,2,4,60,0,1,1,0,1,0,0,0,1,0,1.4184999999999999,38.05,36.86771011352539
126.199,9,112.08699999999997,1,0,1,0,52,0,3,3,0,1,2,0,0,1,2,1.9639,9.23,36.57466506958008
140.226,10,124.09799999999997,1,0,1,5,58,0,1,1,0,1,0,0,0,1,0,2.5458000000000007,17.07,37.05290603637695
126.15899999999999,9,116.079,3,2,3,2,50,0,0,0,0,0,0,0,0,0,0,-0.22571999999999987,70.03999999999999,38.39021301269531
129.203,9,114.08299999999998,2,2,2,3,54,0,1,1,0,0,1,0,0,0,1,0.3667999999999999,32.26,36.69848251342773
170.21599999999998,12,156.104,5,4,5,5,68,0,0,0,0,0,0,0,0,0,0,-1.8652999999999986,79.18,40.24054336547852
143.19,10,130.08599999999998,4,3,4,5,58,0,1,1,0,1,0,0,0,1,0,-0.8206000000000004,67.15,36.74110412597656
124.187,9,112.091,2,1,2,3,50,0,1,1,0,0,1,0,0,0,1,0.89808,45.730000000000004,36.99826049804688
143.23,10,126.09399999999998,2,1,2,3,60,0,1,1,0,1,0,0,0,1,0,1.3684999999999998,21.259999999999998,36.26961898803711
120.19499999999998,9,108.09899999999998,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,2.0591999999999997,0.0,40.2048454284668
141.25799999999998,10,122.10599999999998,1,1,1,2,60,0,1,1,0,1,0,0,0,1,0,2.1615,26.02,37.759742736816406
141.258,10,122.10599999999998,1,1,1,2,60,0,1,1,0,0,1,0,0,0,1,2.3186999999999998,12.03,36.44817352294922
132.159,9,120.06299999999997,3,2,3,2,54,0,1,1,0,0,1,0,0,0,1,-0.6255000000000002,49.69,39.68659591674805
112.132,8,104.06800000000001,3,1,3,3,44,0,0,0,0,0,0,0,0,0,0,0.07610000000000017,55.45,37.760475158691406
140.26999999999998,10,120.10999999999997,0,0,0,5,60,0,1,1,0,1,0,0,0,1,0,3.6128000000000027,0.0,38.54463195800781
131.175,9,118.07099999999998,3,2,3,2,54,0,1,1,0,1,0,0,0,1,0,0.45930000000000026,55.480000000000004,39.118431091308594
110.16,8,100.08,2,0,2,2,44,0,0,0,0,0,0,0,0,0,0,1.32298,27.03,39.06304931640625
140.23,10,124.10199999999999,2,2,2,5,58,0,0,0,0,0,0,0,0,0,0,0.8893,38.05,37.42359161376953
142.198,10,128.08599999999998,2,0,2,5,58,0,0,0,0,0,0,0,0,0,0,1.5807,34.14,37.0156364440918
129.203,9,114.08299999999998,2,2,2,3,54,0,1,1,0,1,0,0,0,1,0,0.3521000000000002,46.25,38.167625427246094
143.23000000000002,10,126.09399999999998,2,1,2,5,60,0,0,0,0,0,0,0,0,0,0,2.0887700000000002,33.08,40.01629257202149
141.258,10,122.10599999999998,1,1,1,4,60,0,1,1,0,0,1,0,0,0,1,2.1746000000000003,12.03,38.544334411621094
158.24499999999998,11,140.10099999999997,3,3,3,4,66,0,1,1,0,0,1,0,0,0,1,0.04169999999999974,58.28,38.38793182373047
129.163,9,118.075,4,2,4,2,52,0,0,0,0,0,0,0,0,0,0,-0.8414199999999992,85.06,40.52626419067383
140.18599999999998,10,128.08999999999997,3,1,3,5,56,0,0,0,0,0,0,0,0,0,0,0.3609000000000001,47.61,38.14809036254883
131.17499999999998,9,118.071,2,2,3,4,54,0,0,0,0,0,0,0,0,0,0,-0.10820000000000024,49.33,40.67083358764648
141.25799999999998,10,122.10599999999997,1,1,1,4,60,0,1,1,0,1,0,0,0,1,0,2.1599000000000004,26.02,37.489479064941406
128.219,9,112.091,2,2,2,3,54,0,1,1,0,1,0,0,0,1,0,1.0284,38.05,36.52111053466797
127.18700000000001,9,114.08299999999998,2,2,2,2,52,0,0,0,0,0,0,0,0,0,0,0.10950000000000004,46.25,36.27166748046875
141.214,10,126.09399999999998,2,2,2,3,58,0,2,2,0,1,1,0,0,1,1,0.36679999999999985,32.26,36.66143798828125
123.19899999999998,9,110.09499999999998,1,1,1,0,50,0,1,1,0,0,1,0,0,0,1,1.1518,12.03,38.06256866455078
111.18799999999999,8,98.08399999999999,1,1,1,1,46,0,1,1,0,1,0,0,0,1,0,2.07217,23.85,36.97784805297852
170.256,12,152.11199999999997,2,1,3,6,70,0,0,0,0,0,0,0,0,0,0,1.6746699999999999,44.160000000000004,38.76342010498047
126.199,9,112.08699999999997,1,0,1,4,52,0,1,1,0,1,0,0,0,1,0,2.0116,17.07,37.102840423583984
124.18299999999999,9,112.08699999999997,1,1,1,1,50,0,1,1,0,1,0,0,0,1,0,1.1706999999999999,20.23,38.16165161132813
125.21499999999999,9,110.09499999999997,1,0,1,1,52,0,2,2,0,1,1,0,0,1,1,1.4906,3.01,36.80036926269531
124.227,9,108.09899999999998,0,0,0,1,52,0,2,2,0,2,0,0,0,2,0,2.832600000000001,0.0,37.0445556640625
143.23,10,126.09399999999998,2,2,2,4,60,0,1,1,0,0,1,0,0,0,1,0.8994,42.17,36.612831115722656
141.258,10,122.10599999999998,1,0,1,0,60,0,1,1,0,0,1,0,0,0,1,2.2708000000000004,3.24,37.63632583618164
126.203,9,112.091,2,1,2,1,52,0,2,2,0,0,2,0,0,0,2,0.3983999999999999,15.04,37.23229598999024
125.17099999999999,9,114.08299999999998,2,0,2,2,50,0,1,1,0,0,1,0,0,0,1,1.46758,36.32,36.83070373535156
131.175,9,118.07099999999998,3,2,3,3,54,0,1,1,0,0,1,0,0,0,1,-0.5150000000000003,58.78,38.259090423583984
124.18699999999998,9,112.09099999999998,2,1,2,2,50,0,1,1,0,1,0,0,0,1,0,0.61148,35.82,36.65522766113281
144.17399999999998,10,132.07799999999997,3,3,4,3,58,0,1,1,0,0,1,0,0,0,1,-1.2102999999999995,75.35000000000001,37.78480529785156
124.22699999999999,9,108.09899999999998,0,0,0,1,52,0,2,2,0,2,0,0,0,2,0,2.832600000000001,0.0,37.38776397705078
144.17800000000003,10,132.082,4,4,5,4,58,0,1,1,0,0,1,0,0,0,1,-0.7085999999999995,88.5,39.97354507446289
141.174,10,130.08599999999998,4,3,4,6,56,0,0,0,0,0,0,0,0,0,0,-0.16713000000000022,64.98,36.126708984375
125.175,9,114.08699999999999,3,2,3,3,50,0,1,1,0,0,1,0,0,0,1,-0.5532200000000003,71.75,36.780609130859375
126.159,9,116.079,3,1,3,4,50,0,0,0,0,0,0,0,0,0,0,0.95475,56.87,38.62307739257813
121.139,9,114.08299999999998,2,0,2,1,46,0,0,0,0,0,0,0,0,0,0,0.88258,40.86,36.42182922363281
130.18699999999998,9,116.07499999999997,2,1,2,3,54,0,1,1,0,1,0,0,0,1,0,0.9973000000000001,29.46,38.58110427856445
129.203,9,114.08299999999998,2,2,2,2,54,0,1,1,0,1,0,0,0,1,0,0.4961999999999996,46.25,36.78107833862305
125.17099999999999,9,114.08299999999998,2,1,2,4,50,0,0,0,0,0,0,0,0,0,0,1.08468,44.019999999999996,39.28825378417969
142.20200000000003,10,128.09,3,2,3,5,58,0,0,0,0,0,0,0,0,0,0,-0.12189999999999984,47.28,36.70759582519531
99.13299999999998,7,90.06099999999999,2,1,2,1,40,0,0,0,0,0,0,0,0,0,0,0.6709799999999999,44.019999999999996,37.39006042480469
141.21399999999997,10,126.09399999999998,2,1,2,3,58,0,1,1,0,0,1,0,0,0,1,0.9410000000000001,21.259999999999998,38.701759338378906
137.18599999999998,10,126.09799999999998,3,3,3,2,54,0,1,1,0,0,1,0,0,0,1,-0.4532300000000004,57.82000000000001,37.28862380981445
144.258,10,124.09799999999997,1,1,1,5,62,0,0,0,0,0,0,0,0,0,0,2.583600000000001,20.23,36.42238235473633
127.18699999999998,9,114.08299999999997,2,2,2,2,52,0,2,2,0,1,1,0,0,1,1,-0.024899999999999867,42.17,36.66166305541992
127.18699999999998,9,114.08299999999998,2,2,2,3,52,0,0,0,0,0,0,0,0,0,0,0.32769999999999994,32.26,37.3488655090332
147.22600000000003,10,130.09,5,5,5,5,62,0,0,0,0,0,0,0,0,0,0,-2.1976999999999984,116.11,38.74460220336914
156.269,11,136.10899999999998,1,1,1,4,66,0,1,1,0,1,0,0,0,1,0,2.5852000000000017,20.23,37.26675033569336
130.19100000000003,9,116.07899999999998,3,2,3,4,54,0,0,0,0,0,0,0,0,0,0,0.3395000000000001,58.61,36.35361862182617
137.182,10,126.09399999999998,2,0,2,2,54,0,0,0,0,0,0,0,0,0,0,1.18598,33.019999999999996,41.94976425170898
136.19799999999998,10,124.10199999999999,2,2,2,2,54,0,1,1,0,0,1,0,0,0,1,0.6389699999999999,35.88,36.67391586303711
140.226,10,124.09799999999998,1,0,1,5,58,0,1,1,0,1,0,0,0,1,0,2.401700000000001,17.07,36.621315002441406
142.19799999999998,10,128.08599999999998,2,0,2,2,58,0,1,1,0,0,1,0,0,0,1,1.7381,26.3,38.116943359375
140.23,10,124.10199999999999,2,2,2,5,58,0,0,0,0,0,0,0,0,0,0,0.8893,38.05,36.25593948364258
110.2,8,96.08799999999998,0,0,0,0,46,0,2,2,0,2,0,0,0,2,0,2.442500000000001,0.0,36.17506790161133
129.159,9,118.07099999999998,3,2,3,4,52,0,1,1,0,0,1,0,0,0,1,-0.8443,59.239999999999995,36.9379768371582
140.23,10,124.10199999999999,2,0,2,5,58,0,0,0,0,0,0,0,0,0,0,1.63198,27.03,37.3852424621582
133.19099999999997,9,118.071,3,3,3,4,56,0,0,0,0,0,0,0,0,0,0,-0.5330000000000001,66.48,38.85834884643555
145.206,10,130.08599999999998,4,4,4,3,60,0,1,1,0,0,1,0,0,0,1,-1.579899999999999,70.31,36.70122528076172
126.20300000000002,9,112.091,2,1,2,2,52,0,1,1,0,1,0,0,0,1,0,1.5112,38.379999999999995,37.56643295288086
128.135,9,120.07100000000001,5,1,5,2,50,1,0,0,0,0,0,0,1,0,0,-0.9461000000000002,63.83,37.920631408691406
133.191,9,118.07099999999998,3,3,3,3,56,0,0,0,0,0,0,0,0,0,0,-0.32789999999999964,66.48,37.93195724487305
145.202,10,130.08199999999997,3,3,3,3,60,0,1,1,0,0,1,0,0,0,1,-0.5199000000000003,52.49,38.84419631958008
121.13899999999998,9,114.08299999999997,2,1,2,1,46,0,0,0,0,0,0,0,0,0,0,0.2173000000000001,43.09,36.51985931396485
128.219,9,112.091,2,2,2,3,54,0,1,1,0,0,1,0,0,0,1,0.899,24.06,38.56077575683594
101.10900000000001,7,94.053,4,1,4,2,40,0,0,0,0,0,0,0,0,0,0,-0.75292,62.28,36.1665153503418
123.15899999999999,9,114.08699999999999,2,3,3,2,48,0,0,1,0,1,0,0,0,0,0,0.8805400000000003,59.730000000000004,36.73102188110352
142.24599999999998,10,124.10199999999999,2,2,2,4,60,0,1,1,0,1,0,0,0,1,0,1.4184999999999999,38.05,36.8040771484375
126.159,9,116.07899999999998,3,1,3,0,50,0,1,1,0,0,1,0,0,0,1,-0.1262199999999999,59.03999999999999,37.748619079589844
155.28499999999997,11,134.117,1,1,1,2,66,0,1,1,0,1,0,0,0,1,0,2.5500000000000007,26.02,38.664798736572266
162.14499999999998,11,152.065,5,3,6,5,64,0,0,0,0,0,0,0,0,0,0,-1.0395999999999999,91.15,37.0293083190918
129.15900000000002,9,118.07099999999998,3,2,3,2,52,0,1,1,0,0,1,0,0,0,1,-0.7018000000000002,49.33,38.72547912597656
157.257,11,138.105,2,1,2,6,66,0,0,0,0,0,0,0,0,0,0,2.0183,32.59,42.30337142944336
129.163,9,118.075,4,3,4,3,52,0,0,0,0,0,0,0,0,0,0,-1.02972,82.07,36.38376998901367
131.175,9,118.07099999999998,3,2,3,3,54,0,1,1,0,0,1,0,0,0,1,-0.9547000000000001,43.47,37.00642013549805
109.17200000000001,8,98.08399999999999,1,0,1,2,44,0,0,0,0,0,0,0,0,0,0,2.11228,23.79,36.2552604675293
142.20199999999997,10,128.08999999999997,3,2,3,2,58,0,1,1,0,0,1,0,0,0,1,0.18490000000000023,47.28,36.16708755493164
126.19900000000001,9,112.08699999999999,1,1,1,1,52,0,2,2,0,2,0,0,0,2,0,1.559,20.23,37.360801696777344
127.231,9,110.09499999999998,1,1,1,4,54,0,1,1,0,0,1,0,0,0,1,1.7845,21.94,40.11750030517578
143.274,10,122.10599999999998,1,1,1,5,62,0,0,0,0,0,0,0,0,0,0,2.4075,26.02,39.057579040527344
125.171,9,114.08299999999998,2,0,2,2,50,0,1,1,0,1,0,0,0,1,0,1.1809800000000001,33.019999999999996,39.2728271484375
142.19799999999998,10,128.08599999999998,2,0,2,5,58,0,1,1,0,1,0,0,0,1,0,1.5346000000000002,26.3,36.365867614746094
125.215,9,110.09499999999998,1,1,1,3,52,0,2,2,0,1,1,0,0,1,1,1.3943999999999999,21.94,36.363861083984375
111.14399999999999,8,102.07199999999999,2,1,2,1,44,0,0,1,0,1,0,0,0,0,0,1.2685,32.59,37.90919494628906
128.17499999999998,9,116.079,3,2,3,4,52,0,0,0,0,0,0,0,0,0,0,0.3324700000000002,66.94,37.28722763061523
113.16,8,102.07199999999999,2,0,2,0,46,0,2,2,0,0,2,0,0,0,2,0.08929999999999993,15.77,37.60295104980469
106.16799999999998,8,96.08799999999998,0,0,0,1,42,0,0,1,0,1,0,0,0,0,0,1.9759,0.0,39.90603256225586
131.17900000000003,9,118.075,4,4,4,1,54,0,1,1,0,0,1,0,0,0,1,-1.6092999999999993,56.32,38.89382934570313
127.187,9,114.08299999999997,2,1,2,3,52,0,1,1,0,1,0,0,0,1,0,0.7027999999999998,43.09,36.88122177124024
144.218,10,128.08999999999997,3,3,3,2,60,0,1,1,0,0,1,0,0,0,1,-0.5518999999999996,58.28,39.50932693481445
127.231,9,110.09499999999998,1,1,1,3,54,0,1,1,0,0,1,0,0,0,1,1.7845,12.03,37.79551315307617
123.155,9,114.08299999999998,2,2,2,0,48,0,0,0,0,0,0,0,0,0,0,-0.6673,46.25,39.03654861450195
143.19,10,130.08599999999998,3,3,4,5,58,0,1,1,0,0,1,0,0,0,1,-1.14043,59.12,37.31837844848633
123.19899999999998,9,110.09499999999998,1,1,1,3,50,0,0,1,0,0,1,0,0,0,0,1.1518,12.03,38.5750846862793
141.214,10,126.09399999999998,2,0,2,5,58,0,0,0,0,0,0,0,0,0,0,2.10528,33.019999999999996,39.429988861083984
129.203,9,114.08299999999998,2,1,2,1,54,0,1,1,0,0,1,0,0,0,1,0.8358999999999999,21.259999999999998,38.05703353881836
158.24499999999998,11,140.101,2,0,3,6,66,0,0,0,0,0,0,0,0,0,0,1.3505,24.83,38.7260971069336
123.159,9,114.08699999999999,3,1,3,2,48,0,0,1,0,0,1,0,0,0,0,-0.05732000000000026,48.18,37.304725646972656
142.202,10,128.09,3,1,3,3,58,0,0,0,0,0,0,0,0,0,0,0.17780000000000007,38.49,37.60038757324219
129.203,9,114.08299999999998,2,1,2,3,54,0,1,1,0,0,1,0,0,0,1,0.7732999999999999,21.259999999999998,38.97566223144531
136.158,10,128.094,4,2,4,3,52,0,0,0,0,0,0,0,0,0,0,0.031430000000000125,83.46000000000001,37.5889778137207
129.159,9,118.07099999999998,3,1,3,4,52,0,0,0,0,0,0,0,0,0,0,0.50258,53.25,40.82403945922852
138.17,10,128.09,2,1,3,1,54,0,1,1,0,0,1,0,0,0,1,-0.10829999999999984,35.6,38.95994186401367
142.24599999999998,10,124.10199999999999,2,1,2,5,60,0,0,0,0,0,0,0,0,0,0,1.4521,38.379999999999995,37.460540771484375
126.15499999999999,9,116.07499999999997,2,0,2,2,50,0,0,1,0,1,0,0,0,0,0,1.2681,26.3,36.71902847290039
156.22500000000002,11,140.09699999999998,2,1,2,7,64,0,0,0,0,0,0,0,0,0,0,2.4497999999999998,29.46,36.47848129272461
128.179,9,116.083,4,3,4,3,52,0,0,0,0,0,0,0,0,0,0,-1.616019999999999,87.86,38.26105117797852
125.215,9,110.09499999999998,1,1,1,2,52,0,0,1,0,1,0,0,0,0,0,1.5474,26.02,36.415122985839844
