SMILES,des_cv,pred_cv,Err_pred_des,jobacks,Err_joback_des,Err_joback_pred
CCC1CC(O)C1=O,37.3103,31.601635,0.1530050688617339,32.62841914888426,0.14349088841087276,0.031469013077189543
CC1COC1OC1CO1,37.3103,32.406384,0.131435997180288,34.97288761028921,0.06683498416708106,0.07338552191881723
CC1CC2CONC1C2,31.4493,31.815922,0.0116575498801965,35.733231918157315,0.11988649467725582,0.10962652152845967
C=COC1NC(C#N)N1,27.7923,29.966106,0.0782161395348683,32.327593030249936,0.14029170145782646,0.07304865005075445
COC(NO)C(C)C,30.2039,36.65269,0.2135085498048653,39.53510967294116,0.23602336632261017,0.0729078456285139
CCn1ncc(O)c1C,30.2039,34.677532,0.1481143890704485,31.809679611817756,0.05048084832709806,0.09015659457056568
CC1NC(C)C1CC=N,39.2532,39.227314,0.0006594622766722,38.765485612494395,0.012581149953359827,0.011913391002556006
C#CC1CCC(C#C)C1,40.1578,34.648834,0.1371829575196942,37.255431258807704,0.0779045804363394,0.06996556396569606
C=C(C)OCC1NC1=O,40.1578,32.024506,0.2025333654922736,35.39052347310212,0.1347048887400933,0.09511070034497779
CC(C#N)C#CNO,40.1578,30.375404,0.2435988934177132,31.364701954196818,0.2803501228433196,0.03154176167978676
C=C1CC(C#CC)C1C,40.1578,36.79596,0.0837157545319651,38.83924631870452,0.03394900278125335,0.052608804556552244
CCCCCNC(C)=O,40.1578,40.48633,0.0081809293586799,43.980930617395956,0.08692700594843202,0.07945717765266476
CC(=N)C1CCC1CO,34.3832,36.78368,0.0698154901858524,37.19900972796974,0.07569582493085948,0.011165074850297883
CC1C(CO)CC2CC21,35.3729,35.413673,0.0011526733990966,38.7268667071463,0.08660568210976356,0.0855528471280872
N#CC1CC2CC1C2,26.4546,25.307737,0.0433521069884304,29.65606016789315,0.10795298329476616,0.14662511281929552
N=C1CNC(=N)NC1,32.4133,27.30323,0.157653485277817,25.45371084802102,0.2734213959423552,0.07266206342258243
CCCCC(C#N)CN,37.2702,38.788406,0.0407351281203296,44.794074196208136,0.1679658376965638,0.13407282780088176
COCC(C)CC(C)C,37.2702,42.068798,0.1287516049064814,48.67418994488586,0.2342923417482382,0.13570625319836227
CC(N)C(O)(C#N)C=O,37.2702,36.190903,0.0289587201045088,37.91729425480753,0.01706593963321848,0.04553044431931327
N=CC12CC(O)CC1C2,31.9021,32.73157,0.0260005202638624,32.4001005400613,0.0153703393434087,0.010230507140829638
Cc1ccn(CC=O)n1,29.343,32.366753,0.103048516665362,31.207895881630932,0.05975718096164939,0.03713345887734704
N#CC1=CC(CC=O)=N1,29.343,28.21817,0.0383338388707485,30.205873573295857,0.028566416766661537,0.06580520071609941
OC1CC2CN1CO2,29.343,24.948708,0.1497560719569776,29.535203967155535,0.006507622814092455,0.15528912453951305
CC(=O)CCCC(C)C,41.8232,41.76216,0.0014594470322019,45.22688673909886,0.0752580375194465,0.07660767717853072
CC1C=CC(C=N)C1O,41.8232,34.232456,0.1814960068269431,34.75337888447287,0.20342830948980858,0.014989129149269921
CCC(C)C(O)NC=O,41.8232,39.14557,0.0640226274494479,42.446427729635055,0.014682689756714962,0.07776526568172137
C#CCC(C)(C)CCC,41.8232,42.15367,0.0079016255247909,47.3736004876193,0.1171623104532629,0.1101864843265077
CC1CCC(CO)C1C,41.8232,38.974888,0.0681036398960292,41.80946006996986,0.0003286320848713838,0.06779738521440089
CCCCC1C(C)C1O,41.8232,40.537437,0.0307428068879271,44.03271153049874,0.05017886597713487,0.07937904364753416
C#CCNC(C#N)C#N,41.8232,32.15819,0.2310920331082221,35.22607697165495,0.18727952685885232,0.08709136058845153
C#CC#CC(C#N)CO,41.8232,33.072617,0.2092279744938589,34.93748695663286,0.19708667231602048,0.053377335323163945
CCCC=CC1C=C1N,41.9321,37.374096,0.1086996378252449,40.144127197679225,0.044538838608107485,0.06900215276916924
CCC1=CCC(C)CC1,33.6932,38.119614,0.1313740946974742,40.617269358770365,0.1704710697710966,0.06149244885737389
CC1C2CC(CO)CC12,33.6932,35.921814,0.066144324814614,38.7268667071463,0.1299786720472647,0.0724316978277172
CC1CCC2NC2N=N1,33.6932,30.964123,0.0809978638948868,33.51081466247854,0.005442581428068752,0.07599611313926134
CC1CCC(CO)C1,31.3153,33.2678,0.062349694157214,35.806562564312074,0.12543126853479242,0.07090215822175636
C=CC(C)CCCC#N,39.1638,37.76387,0.0357455037749704,42.639746610495145,0.0815189321420496,0.11435050623155023
CC#CCCC(C)NO,39.1638,40.612,0.0369780131580374,42.27442951209577,0.07358182116226408,0.03932470600508298
CCCC#CC(C)CC,33.4384,41.506523,0.2412831694197155,45.941511614341536,0.27215281289173876,0.09653553961330838
CCC1CC1(C)C=O,31.1641,33.753494,0.0830890114810089,35.39517556350835,0.11953819965991347,0.04638150644464911
NCC1CCC=CNC1,31.1641,36.11961,0.159013410711802,37.39298967403435,0.16657907614056547,0.03405396800669775
CC1OC2CNNCC12,32.5542,30.231077,0.0713616923710653,34.42967634378265,0.05447266843451831,0.12194710463901416
CC(=N)C(=N)CCNO,39.9379,37.77976,0.0540374317786077,36.59714246168098,0.09128465540217945,0.03231447754581607
CCCCC(CC)CC,39.9379,42.207436,0.0568266135152363,50.595272410600025,0.21063968831141702,0.1657830072052882
C#CC#CC(=N)C=N,39.9379,28.382662,0.2893301395552092,26.911302451401117,0.4840567479825066,0.05467440868965739
N#CC1CCCCC1,25.3904,28.798595,0.1342316556047481,31.096128464493482,0.18348677942363337,0.0738848717812855
OC1CNC2CC2C=N1,25.3904,30.934464,0.2183527435950817,31.987969213315345,0.20625158069018756,0.03293442000928318
CC1C2CC1C2CCO,41.6039,36.85444,0.1141590384137477,39.838492437410714,0.044314115685047006,0.07490374898344584
CC(=O)C(C)(C)CO,41.6039,36.98858,0.1109348211012257,37.35987120671851,0.11359859271994173,0.009938235725281087
CCC#CCC(C)C=O,41.6039,38.626022,0.0715768872902015,41.5110546615605,0.002236641280171522,0.06950034599414935
CC#CCC(N)C=O,30.1025,33.060787,0.0982738045321064,35.67558766566965,0.15621572145909157,0.0732938358345771
CCCC#CC(C)=O,30.1025,33.25585,0.104753815982243,35.152433399079605,0.14365814570355828,0.05395311833886473
C#CC#CC1NCC1O,30.1025,32.72786,0.0872140020619654,33.2363951787383,0.09429106742427615,0.015300551579180127
CC1CC=CC2=NN=C21,25.5483,30.011393,0.1746923510912189,30.97539823769141,0.17520673006513993,0.03112164144893515
Cc1ncc(NN)[nH]1,25.5483,27.95471,0.0941906117711889,25.25022906547182,0.011804682395367827,0.10710718415724765
Cc1ccnc(C)c1O,33.6295,32.473488,0.034374943011228,26.911998212992692,0.2496099224532574,0.20665465800760607
CC1CCCC=CC1O,29.5724,36.193325,0.2238886611409493,37.22109305595507,0.20549350994224352,0.027612516763277514
C1CNCC(C2CO2)C1,29.5724,32.765533,0.1079768110557691,34.09070685193406,0.13253778724971566,0.03887199692542837
N#CC1CC(N)=CCN1,27.3242,32.445145,0.187414257446524,33.51251557000379,0.18465685027664103,0.031849908962345165
OOC1C=CN1C1CC1,27.3242,31.99311,0.1708709004010467,32.60895785228266,0.1620646043403904,0.018885848945937585
CC#CCC(=O)OC,27.3242,31.634962,0.15776352397908,33.39287045949175,0.18173551347894873,0.05264322699134944
CC1CCC=NCC1,27.3242,30.690704,0.1232059619569145,32.741040999460495,0.16544498385221632,0.0626228408404693
O=CC12CC=CC1C2,26.9528,25.990694,0.035695955669893,27.72421518666997,0.0278245995955504,0.06252733125168712
C#CCNNC#CC=O,32.5234,32.131115,0.0120616245621062,35.771361877312515,0.09079782560284591,0.101764279755345
CC12CC3C(CO1)CC32,31.013,30.913258,0.0032161481031518,34.491817996816614,0.10085922397995045,0.10375098225170082
C#CCC1C(=O)C1C,31.013,30.558075,0.0146688501218239,32.91339031884937,0.05773912381675932,0.07156100590161611
C=C(C)N(C)C(C)NO,41.5815,40.76158,0.019718350206259,43.08896500247066,0.034984943416121135,0.05401348123207896
CCCC#CC(C)=O,41.5815,33.25585,0.2002248176327099,35.152433399079605,0.18289108261531406,0.05395311833886473
N#CC1CC2CC12,24.8887,22.777395,0.0848298525671053,25.29568772845864,0.01608921381492076,0.09955423056655867
N#Cc1cnncn1,24.8887,21.501135,0.1361085604134999,20.329324913216997,0.22427577434304033,0.057641367422936844
C#CC1(CCC)CN1,37.8074,33.69801,0.1086927561544354,34.79470269105187,0.08658494184296932,0.031518955652232276
N#CC1CCCC(=O)N1,31.518,30.37454,0.0362795758303353,30.974801914125518,0.01753677351611301,0.019379039639694326
CC(=O)C1CCC1C=O,31.518,34.5591,0.0964877563530784,34.961164194597956,0.0984853986964764,0.011500309096116428
NC1=NC(=O)C(=O)O1,31.518,24.491238,0.2229444241265036,25.321087555491285,0.24473326554114833,0.03277306133366771
C1=C2CCC(CCN1)C2,27.9629,31.596273,0.1299355010475025,33.4769696250844,0.16471232870948657,0.05617881923443837
CCNNc1nnco1,27.9629,30.740479,0.0993308460719381,31.13159705633553,0.10178395443707804,0.012563379116971229
COCCCCC(C)=O,39.0261,39.569794,0.0139315407169016,43.40841552526108,0.10095543622666518,0.08843035339604205
C#CCNC(=C)C(C)C,39.0261,39.402485,0.0096444403565518,43.61442756781421,0.10520205866923317,0.0965722308579023
COCC1CC2C(=N)C12,33.1384,33.86618,0.0219618454699646,35.83656835629844,0.07529092432825617,0.054982618221371585
C#CC1CCCC2CC12,33.1384,33.338516,0.0060388019744938,36.257687080623676,0.08603105525422894,0.08051178427715262
N#CCC1=CC=NC1O,30.0136,28.615318,0.0465882700395872,31.240154223261573,0.03926210525389387,0.08402123128147392
C#CC#CC=C(O)CO,36.6473,34.76988,0.0512294660875106,34.64283932213797,0.057860750362373314,0.003667155474200717
C#CC(C)(C#N)CC,36.6473,33.920685,0.074401529868418,36.46387292972033,0.005030378167267186,0.0697454144440997
N#CCNCC1CC=N1,27.2613,30.179035,0.1070284684430889,34.812925224111666,0.21692015754198563,0.13310832669994085
CCc1nc(=O)c1=O,27.2613,27.098145,0.0059848748500621,24.773149716498487,0.10043738127673149,0.09385142019115579
N#CC1CC=NCOC1,27.2613,29.46463,0.0808226360061011,31.469561008228204,0.13372480814485754,0.06371016766659009
CCC#CCC1C=N1,27.2613,29.186052,0.070603834827675,32.53378312425974,0.1620617898669204,0.10290014879220764
CC1COCC(C#N)C1,35.7924,32.687576,0.086745334374188,35.793277197420025,2.4507323405624706e-05,0.08676772401393532
CC#CCNC(N)=O,35.7924,32.32757,0.0968034591450563,33.49170282524662,0.06869454165283816,0.03475884255037265
C#CC1CCC(C)CN1,33.1618,36.460876,0.0994842398435474,38.03672486907259,0.1281636335897143,0.041429667630346015
O=CC1=NC(=O)N=N1,22.1133,21.924864,0.0085213959333243,22.630630551052253,0.02285974974869623,0.031186340542307043
CNC(=N)NCC#N,22.1133,31.571344,0.4277084096724755,31.951150247051327,0.30790285078889246,0.011887091516724924
N#CC1CC2CC2O1,22.1133,25.020807,0.1314822874123424,28.35031139516193,0.21999798549748198,0.11744154583537027
N=CC1=NC(=O)C=C1,23.1702,23.47712,0.0132463011023115,23.533172346746312,0.01542385962241488,0.00238184405911864
CC1N=CN=NN=NO1,21.4573,27.708445,0.2913295053588715,28.73933260934372,0.25338210557388474,0.03587026961818023
N#CC1=CC(C=O)=C1,21.4573,24.832802,0.1573125145683593,25.580850309038365,0.16119676473699585,0.029242511488136856
NCC1NC1=O,21.4573,21.297281,0.0074575428754415,22.96794515783007,0.06577188979899104,0.07273894753534435
O=C1NC2CC1C2,21.4573,21.28614,0.0079767518795686,23.49756733036845,0.08682887473766668,0.09411303303344021
CC1N=NC=NN=N1,25.4309,23.864378,0.0615991578959507,25.684708942640444,0.009881713793496902,0.07087216548591778
C#CC1CCC1,25.4309,22.037622,0.1334312803800799,24.616638058920444,0.03307770700168741,0.10476719252838325
C#CC#CCC(=O)C=O,40.125,31.920853,0.2044647311867211,32.99749970109353,0.2160012232281425,0.032628129732443036
NOC1C2CC(=O)C1C2,24.092,30.129528,0.2506030236449568,34.04277291413201,0.29230206773200884,0.11495082741945271
CCCC#CC(C)CO,39.6752,40.575363,0.0226883080407834,43.571691259736866,0.08942712910796478,0.06876777497286797
C#CC#CCCCC#C,39.6752,35.513832,0.1048858709651077,39.59986741047172,0.0019023444888696549,0.10318305786526982
N#CCc1ccccn1,22.2337,27.210762,0.2238521714301165,27.495272893798884,0.19136281767858168,0.010347629386979156
O=Cc1ccccn1,22.2337,22.825352,0.0266105828129322,23.0305471595189,0.03459957568526768,0.008909695375348062
CC(O)C1(C)COCO1,41.0192,36.18342,0.1178906884111395,37.51085636349529,0.09352875344959985,0.035388058076624596
CCCC1(C)COCO1,41.0192,37.134346,0.0947081852327499,39.93198234403814,0.027226738872987107,0.07006004159610241
CC(=N)CC(C)=CO,41.0192,34.936382,0.1482919634292923,34.199720481900435,0.19940161562749162,0.021539986518001836
CC(C)C(=O)CC=O,35.3035,32.89742,0.0681541780324874,35.32443161661888,0.0005925535291283709,0.06870631756965233
C#CC(CO)CC(C)=O,40.1752,37.758232,0.0601606932461015,39.660591469590194,0.012975311545829541,0.04796598838040102
CC#CC(C=N)CO,40.1752,32.626373,0.1878976759041491,32.877828122067996,0.22195419511405975,0.007648167060622082
CC1=CN=NN=NN1C,21.9391,28.695353,0.3079548638878208,31.677920840348612,0.30743245080479337,0.09415289139019734
Nc1cncc(C=O)c1,21.9391,28.656693,0.3061927109536313,25.946745656613984,0.1544565823264395,0.10444266804208002
N#CC1CC1CC=O,28.3001,28.278746,0.0007545679610631,30.531448038464596,0.07308359680986845,0.07378300680749111
N#CCNCC=CC=O,28.3001,32.729633,0.1565200593389715,36.03657942222353,0.21468406675280877,0.09176637947452247
CC1C(=O)C2CNC1C2,28.3001,31.533619,0.1142582155894132,33.86083727546075,0.1642232656630339,0.06872890521071985
CCC(=O)OCC(C)C,38.7805,39.785805,0.0259229444833138,43.46732379951103,0.10782407081532237,0.08469623794857228
N#CC1NCC2CC21,23.1735,27.103378,0.1695850128767099,28.352504593518486,0.18266480043891534,0.04405701053317323
CCCn1ccnn1,23.1735,27.518011,0.1874775538067036,31.51171060568351,0.26460672700451926,0.12673699805313643
CC1N=NC=NN=C1O,23.1735,28.289661,0.2207763785129869,30.07949121708122,0.22959135735512437,0.059503340803345475
NC1CCCNC1,23.1735,27.89738,0.2038483970421999,29.39483528242795,0.21164722382870527,0.05094280229980138
CCCC1=CC(C#N)=C1,23.8144,32.08619,0.3473440132868992,35.483305431518346,0.32885621250925917,0.09573841529715063
N=CC1CC2CN2CN1,23.8144,31.025263,0.3027942267133164,32.15735072184582,0.2594414817940245,0.0352046327335277
NC1(C2CC2)C=N1,23.0695,25.280964,0.0958609375021165,25.472230238118676,0.0943274387698898,0.007508813964489437
CCCCCC(=O)C=N,39.6993,37.619118,0.0523984620178087,40.05632739706714,0.008913133586312839,0.060844554542101914
CC#CCCC(N)CO,39.6993,39.76413,0.0016330171733978,43.208222433544975,0.08120959937525225,0.0797091905097936
CC1(CC=N)CN1,39.6993,28.616589,0.2791664187396429,27.29731446828702,0.4543298772529853,0.04832982868134022
C#CCNCC(C)=O,34.9094,32.367527,0.0728134253795068,35.312457532793005,0.01141403235440938,0.08339636316895205
C#CCNCC(N)C=C,39.7823,39.01989,0.0191645573146105,43.22027050995817,0.07954532605634766,0.09718542851300256
C=C(C=O)CONCC,39.7823,35.824295,0.0994916069723139,40.56197431609939,0.019221803899962756,0.11680100379677436
N#CC1NCC2=C1CO2,24.5224,26.74862,0.0907830832051447,29.402372478587054,0.16597206508219717,0.09025640636719744
OCCCn1ncnn1,24.5224,29.290516,0.1944392025111001,33.76691351533635,0.27377431197961427,0.1325675653862544
CC1C=C(C=N)C1=O,24.5613,28.160791,0.1465513387766416,27.85688853593814,0.1183042582694225,0.010909418820045022
CC1N=CN=C(N)C=N1,24.5613,30.140312,0.2271464537636126,32.93281765093547,0.2541998604452138,0.08479400944474441
N=C1Oc2nncn21,26.9163,22.084272,0.1795204993017779,19.317444297511297,0.3933675482873103,0.14322949039615746
C#CC1NC1NCC=N,26.9163,33.792553,0.2554679858672272,34.85247534425492,0.22770765249427596,0.030411680484256888
C#CCNCC(C)CO,33.7827,40.182335,0.1894352701205749,43.73171539345027,0.22750114656925496,0.08116261531286431
CCC=C1CCCC1,34.1805,32.349827,0.0535589937904905,34.92083042929428,0.02120025269139158,0.07362377691733024
C#CCNC1CONN1,22.634,30.202993,0.3344081202149128,34.71088516863121,0.3479278937992997,0.12986969784063773
N=CC1CCCC2CC12,22.634,32.56435,0.4387359780937451,34.23229702755777,0.338811532811277,0.04872436769916544
O=C1C2C3CN1C32,22.634,21.08914,0.0682539569517322,22.58966387680552,0.0019626729922264607,0.06642524142850213
N#CC1CC2NNOC12,24.0965,26.033463,0.0803835629412596,30.103572685847087,0.19954683613587357,0.135203543058549
C#CCCCC1CC1,28.9871,33.486588,0.1552237900450221,36.672260128582785,0.20956330756916944,0.0868687154108573
C#CCNCC#CC=O,28.9871,34.09157,0.1760946009728922,37.0686236249536,0.2180152062488054,0.08031195479698179
C#CC#CC(C)=O,35.8989,26.12759,0.2721896721224505,26.483960314476636,0.35549591427143834,0.013456080972974281
CC(N)C#CNCC=O,35.8989,36.702736,0.0223916582647075,39.85032408772752,0.09915663619268837,0.07898525695295074
CC(C#CC#N)=CO,35.8989,30.05215,0.1628670871163639,29.29940703374768,0.22524322620764578,0.02569140615662614
C#CC#CC(O)CC=O,38.3859,34.2306,0.108250726185734,35.944759392051836,0.06791367223584623,0.04768871515748332
C#CCNC=O.N,25.2878,28.57057,0.1298163538174704,25.30638991211523,0.0007345936018447433,0.12898639826623676
O=CC1=CCCN=CC1,25.2878,30.748024,0.2159232510070629,31.863096216797516,0.2063608687636315,0.03499572700689625
N#CC1CCNN1C=O,23.3071,28.862904,0.2383738686911158,31.70524844192271,0.26488196291242877,0.0896490196924109
O=CCC12N=NC=C1O2,23.5433,25.697756,0.0915103580890798,28.277028773173853,0.1674054516528518,0.09121441979861712
CC1OC1=C1CC1,27.0861,25.293043,0.066198414072285,26.311286832028262,0.029447938936554396,0.03869988718259007
C1CC2CC3CC3C2C1,27.0861,31.956617,0.1798161180585865,35.259942902439654,0.23181668005123465,0.09368494757860467
N=Cn1ncnc1O,27.0861,23.021076,0.1500778553430512,22.461172415119403,0.20590766587800172,0.024927620630511113
C#CC#CC(C#N)CO,37.3936,33.072617,0.1155540900809647,34.93748695663286,0.07030022068890814,0.053377335323163945
N#CC1CCCC(N)C1,33.2535,34.010323,0.0227591853729916,36.735557143959376,0.0947871058635066,0.07418518612034991
CCCCC1(C)CC1C,41.8914,41.864418,0.0006440933035143,45.29763068598834,0.07519666336636832,0.07579232366010512
CC(=N)N(C)CC(N)=O,39.9042,37.389,0.0630309606766996,38.371429676896526,0.03994561411993361,0.02560315539892548
N=Cc1cc(C=O)co1,24.5647,27.441196,0.1170987816521428,23.575417595337726,0.0419624551998567,0.16397497049752247
CC(N)CC(C=N)CO,24.0539,39.52517,0.6431917224466135,42.58881263589538,0.4352061372162673,0.07193538505258137
N=CC1CC2CC3C1C23,24.0539,29.085133,0.2091649420209178,32.792228730957476,0.26647559708889396,0.11304799565080478
C#CC#CC1OCC1O,35.8151,32.026543,0.1057810067939439,33.23420198038173,0.07765789054124989,0.036337835976763204
C1=NCCC2CCC1C2,26.754,30.572891,0.1427409447316872,34.01882007607142,0.21355297038010554,0.1012947853090079
CCCC#CC1CC1,26.754,33.23217,0.242138375756166,35.214974247228284,0.24026637611112928,0.05630571339646354
OCCCc1cnno1,26.754,31.295914,0.1697657806791156,31.356300197013038,0.1467743377916584,0.0019258074656011385
CC#CCCC(C)C#N,40.3202,40.52206,0.0050064333581457,40.503782226141524,0.004532471192851685,0.0004512609157443648
CC1=NC2(CO)NC12O,29.6407,33.593254,0.1333488780411889,31.719752541137673,0.06554441237967823,0.0590641889917825
CCCCc1ccco1,26.2392,34.0727,0.2985418953507835,35.420070362500645,0.259199664725129,0.03803974268574897
N#CC1C2CCC12O,26.2392,27.467606,0.0468156647618948,27.8238636803967,0.056953401533273496,0.012804033418539917
NC1=C2CC3C(CN1)C23,26.2392,30.27909,0.1539639501717909,33.23068778646165,0.21039250921884373,0.0888214473750419
N=CC1CC2NCC12,25.0908,26.679836,0.0633314311697258,28.568369013748587,0.12172795066022138,0.06610573438195666
N#CC(C=O)CCO,25.0908,30.443655,0.2133393520349324,32.88526754531538,0.23702004353696451,0.07424639443638024
N=C1OC=C1CC=O,25.0908,26.433846,0.0535274092503837,27.13034932814705,0.07517593317646924,0.025672479175358347
N=CC1CN2NCCC12,22.3714,29.809153,0.3324670160628933,32.15735072184582,0.3043145813376293,0.07302211373558819
Cc1nncnn1,22.3714,21.18313,0.0531155732639787,19.448081226276575,0.1503139944609903,0.0892143936225017
CC1CC=CCCC1O,33.5561,35.996536,0.0727270527529364,37.22109305595507,0.0984654870410557,0.032899545806303374
C#CC1CCC(=N)C1O,33.5561,33.410225,0.004347200224377,34.111017559124896,0.016267986088748375,0.02054446361531754
CCC(C)C(O)CC=O,41.8051,40.24166,0.0373982822244812,43.743689477276156,0.04431700893184161,0.08005793565024681
C#CC1CCCC(C)C1,28.5788,36.617508,0.2812822069005805,39.34028044344726,0.2735486458699039,0.06921080411110242
N#CC1CCCC2CC12,30.2966,31.280464,0.0324744087575265,34.01643260732767,0.10935398929887671,0.0804307917561674
C#CCn1occ1C,30.2966,29.77568,0.0171939906790799,29.456947830310757,0.028504384586146955,0.010820271384711286
C#CC#CC(C)COO,36.2334,35.54943,0.0188767588145753,38.505439505056884,0.059005676451465934,0.07676862134423043
C#CC#CC(C#N)NC,36.2334,34.021698,0.0610404213226781,36.01004556359644,0.006202559116708147,0.05521646897349437
CCC1CC2C3C2C13C,34.3459,34.168674,0.005160020002558,38.55171756603554,0.10909546530141916,0.1136925626861576
CNC(C)(C)C#N,41.5075,30.718903,0.2599192293467295,32.8910879272843,0.26196798633614315,0.06604174760307638
CCNNCC(=N)C=O,35.579,34.881966,0.0195911735235102,38.430420852169256,0.07419697179840545,0.09233453013223925
CCC1=C2C=NCC21,27.7935,28.521513,0.0261936418669649,30.4078426514899,0.08597593329633345,0.06203431374956411
CCC1=CNC1CO,27.7935,32.009617,0.151694347664261,33.69514672062095,0.17514827193226679,0.050022922725231185
COC1NC12OC2C#N,27.7935,30.28341,0.0895860225827025,31.186601017818415,0.10879996239025119,0.028960867434780022
CCC#CC#CCCC,35.548,38.041515,0.0701450250461852,41.33905644402121,0.14008680754150976,0.07976818359380165
CCC(C)C=CCCO,35.548,41.18864,0.1586767355261173,44.780901530302785,0.20617944737121854,0.08021860676190135
CC12CC(CO1)CC2=O,22.6807,31.576668,0.3922263327694705,32.753742877989104,0.3075386808619758,0.03593711052730132
Cc1noc(=O)o1,22.6807,21.321167,0.0599422860763777,26.792040415932817,0.1534538001625238,0.20419771435845452
CC12CC1CC2C=O,22.6807,29.481098,0.2998319353039732,31.20095647042032,0.27307677181300005,0.05512197909864752
CC1CC2NCCC12,22.6807,29.787945,0.313360910099828,32.67860825145405,0.30594657442332135,0.08845735501374753
CCCCCCC(C)=O,39.9076,41.06398,0.0289764381355696,45.278192365037036,0.11861322381730291,0.09307377668838145
C#CC(CC)CNOC,39.9076,39.079414,0.0207525792662104,44.23175890827896,0.09776140526642266,0.11648519153314942
O=C1NC2OC2C2NC12,30.086,26.393341,0.1227367857324627,28.168939565531254,0.06805582546012999,0.06303391582777061
C#CCCC(C)C#N,23.0401,32.383766,0.4055393064403543,36.489069937797076,0.3685753010620314,0.11250777136264058
CCC(=O)CC(N)CC,37.3113,41.196384,0.104126214576593,44.863417912906975,0.16833576807651712,0.08173772939069776
CC1(C)CCC2C(O)C21,37.3113,36.95749,0.0094826764633804,38.15286484399004,0.022057710408674623,0.0313311948887198
C#CC(C)CC(N)CO,37.3113,41.05806,0.1004188997001661,44.61420268896129,0.16369008631343795,0.07970875807764186
CC(O)C(=N)CC1CO1,36.6471,35.948856,0.0190531760013817,36.42268172360592,0.006161497884672092,0.013009083932961159
C=CC1(C)CC(=N)N1,36.6471,31.56404,0.1387029470177264,30.390687203804404,0.20586611794064333,0.03860895899875243
COCC1CNC(=N)O1,32.6886,32.481266,0.0063426998486165,34.66733230579284,0.057077720556600105,0.06305839418245501
CCCC#CCCCC,32.6886,41.008816,0.2545295841786084,45.99281724027972,0.28926728212309016,0.10836477387853541
CC=Cc1ncno1,23.5316,25.098825,0.0666008879426776,24.809571856226178,0.05151124185585085,0.01165893331211328
CC1=CN=C(N)OC=N1,22.9521,29.973125,0.3058990444344382,32.38877400159188,0.2913563199745712,0.07458290954369406
N#CCOC1C2CCC21,22.9521,30.38715,0.3239376706615522,34.36990722808058,0.3322036091721571,0.11587919634611712
O=CC1CC2NCC12,21.3746,26.503525,0.2399541876934977,29.35977702893747,0.2719767599415741,0.09728452726743465
N=c1cc(O)cco1,21.3746,25.61755,0.1985042946413141,20.59107542605588,0.03805165867891733,0.24410937602528698
N#CC1C2CC(O)C12,29.578,26.245838,0.1126567663370341,28.92876487951177,0.022442545445417073,0.09274253120332497
CC1CC2CCCCC12,29.578,34.70829,0.1734495266785332,38.34253626526325,0.22858519855410703,0.09478366898111869
CNC1=CC(=N)CC1,33.4668,30.056812,0.1018916572132097,30.457667575753796,0.09879720489961814,0.013161072651305082
N#CC1C=C1CC=O,28.3027,27.436052,0.0306206714416753,28.6119620388837,0.010808837173186894,0.0410985460306999
CC#CCNC1CON1,32.6702,34.013893,0.0411290144364407,35.66878059191581,0.08406737046108684,0.046395967690885484
CC(=N)C1CCC1C=O,32.6702,34.225174,0.0475960952242505,35.13837312979337,0.07024153112258458,0.02598865708495422
CC1(C)C(N)C2OC21C,27.9946,37.712708,0.3471422174109025,39.39109146677978,0.2893164683286559,0.04260819906945791
Cc1ncn(O)c1N,27.9946,29.235767,0.0443359563809432,25.97421261592691,0.07778435535074603,0.1255689414844154
NCC1=CCC2CCC12,31.5012,32.74399,0.0394522066399578,37.17120716975489,0.152537611809616,0.11910340036944471
CC1=C(C)C(=O)N=N1,34.073,28.088625,0.1756339343696289,28.353691963179767,0.20171299188293904,0.009348587250083105
C#CC=CCCC(C)=O,34.073,37.34337,0.0959812323620883,38.637166924440486,0.11812892320408092,0.03348581242953597
N#CC1CCC(=O)C1,32.1718,26.624907,0.1724147688373981,27.917985049065667,0.15236826524042762,0.046317026346747114
CCCCNCCC=O,27.9625,39.58453,0.4156291417687612,44.9188593361161,0.3774886447858368,0.11875478173211623
C#CCCC(=N)C1CC1,27.9625,35.408226,0.2662754050311522,36.95308156197602,0.2432972077551213,0.04180586561867811
CC1CNC2=CNC21,29.3512,27.658226,0.057679889981207,29.455566677498478,0.0035431902784680237,0.061018709881806237
C#CCNCC(C)CO,29.3512,40.182335,0.3690184694289278,43.73171539345027,0.3288349259586568,0.08116261531286431
C#CCNCC(=N)C=O,35.1673,34.407627,0.0216016837882665,36.531207684906356,0.03733541186676634,0.05813059078755177
C#CCCC(C)COC,35.1673,39.726433,0.1296412519668263,45.52902065592006,0.22758496683307736,0.127448110508952
C#CC#CC(=O)C#N,39.3009,25.629728,0.3478589977007971,26.518229095975595,0.48203335365121724,0.033505295272919795
CCCC(C)C(C)CC,39.3009,42.206394,0.0739294569731645,50.54396678466184,0.22244132188045207,0.16495683491134241
CC(=N)N(N)C(C)CO,39.3009,40.19485,0.0227463218814546,41.31868936785483,0.04883478635759037,0.027199298551060864
CNC(=N)C(C)C,41.6908,31.96186,0.2333593824839466,33.16283758725528,0.2571541832120566,0.03621456047285969
CCCC(C)OC(C)C,41.6908,42.15471,0.0111273677239267,48.67418994488586,0.14347213487873553,0.13394121098405362
